model,rmse,rmse_std,n_estimators,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,rank_test_score,timestamp,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,depth,l2_leaf_reg,bagging_temperature,random_strength,iterations
XGBoost,1273.183241704337,30.873706527616427,,0.09417868811817429,,,,,,,,69.0,2025-08-16T07:57:59,6.0,2.730082838224198,0.9103218943171825,0.9764950016929546,0.0579330177170732,0.6410906471717341,0.8825334858196,,,,,
XGBoost,1273.2748999036296,35.01331225701604,,0.12214482968585225,,,,,,,,70.0,2025-08-16T07:57:59,7.0,3.40293288663324,0.8369631138638071,0.9298723863700596,0.27824736632175445,0.8136193830708762,0.5657319639957911,,,,,
LightGBM,1273.2858380609102,33.59469023706606,1691.0,0.09751006895979215,89.0,78.0,0.9946060995171919,0.8423099277427548,0.0,0.006027490507259792,0.2703993572550339,82.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1275.2940454262398,26.480208940095956,,0.1103895464896941,,,,,,,,71.0,2025-08-16T07:57:59,4.0,2.353723365717769,0.8575998172956063,0.7634936684392386,0.02030908452827589,0.18738311683942843,0.7159722288473975,,,,,
LightGBM,1277.6862334539705,30.70085897132933,2059.0,0.1331424284669577,101.0,105.0,0.9521871356061031,0.8497416192535173,1.0,0.5067230052083388,1.0457527082252611,83.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1277.8353585311736,35.184796095182946,,0.13402848245849627,,,,,,,,72.0,2025-08-16T07:57:59,9.0,3.606503337067847,0.6346820847448734,0.9832683172015722,0.6067139311565453,0.7667392624011141,0.7590358455388498,,,,,
XGBoost,1279.2752659288064,36.086868531327276,,0.12157427500814218,,,,,,,,73.0,2025-08-16T07:57:59,6.0,2.9864364528018363,0.9189181463118214,0.6599669709395095,0.1834011161861132,0.8667030820716796,0.7200365365460744,,,,,
LightGBM,1279.5592328946286,33.16086013639255,1217.0,0.11160373076046931,115.0,58.0,0.7385217284357604,0.7858695251758445,0.0,0.3188037875178988,0.7390201176626597,84.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1279.5943496831762,35.29447180223989,,0.09680035602042965,,,,,,,,74.0,2025-08-16T07:57:59,5.0,3.2609951414171765,0.973550007011162,0.7264624419907002,0.40578784695071396,0.04988743086047052,0.14834320096208886,,,,,
XGBoost,1280.1855600013419,33.86405682140111,,0.09740650013231954,,,,,,,,75.0,2025-08-16T07:57:59,8.0,5.92201090351776,0.8102760729210743,0.6686717143393214,0.21784586121549518,0.02206881185696008,0.914298806560499,,,,,
XGBoost,1280.4813265759435,32.83100330176481,,0.09587171455034364,,,,,,,,76.0,2025-08-16T07:57:59,6.0,2.0634039217061315,0.806069472962725,0.9902165262731025,0.3671911904136105,0.6687664426680574,0.860632017890734,,,,,
XGBoost,1281.1992501382379,28.433334457719777,,0.12057383475777322,,,,,,,,77.0,2025-08-16T07:57:59,4.0,2.8714838356989634,0.6070063963448249,0.6976589161689497,0.6647017530733644,1.037530603146044,0.7685193645237912,,,,,
XGBoost,1282.4762918962624,31.10062753801163,,0.09693771594623568,,,,,,,,78.0,2025-08-16T07:57:59,5.0,3.827541736614869,0.8864716298931808,0.8396117459109306,0.6614390622472627,1.1508897534768332,0.3425242571785434,,,,,
XGBoost,1283.2902387588656,40.17451426406484,,0.11251062135728625,,,,,,,,79.0,2025-08-16T07:57:59,8.0,3.6517719686412806,0.6071447569913277,0.918719131145611,0.23533437867478232,1.0942032419518932,0.9675112636137777,,,,,
XGBoost,1283.9899149576281,33.56423378560655,,0.07121804679858372,,,,,,,,80.0,2025-08-16T07:57:59,6.0,2.164797373768169,0.6097603126226152,0.948039549560372,0.01701552868030971,1.0496420072210393,0.528937134027212,,,,,
XGBoost,1284.612700355837,26.888966014809764,,0.12972943351099517,,,,,,,,81.0,2025-08-16T07:57:59,4.0,3.0219075077451216,0.9083645508257082,0.768814423820275,0.28309710124899956,1.1503526127758645,0.1843709206789632,,,,,
XGBoost,1285.3749601366887,35.76799526615007,,0.10697201258345138,,,,,,,,82.0,2025-08-16T07:57:59,6.0,3.8621387971673284,0.9215907917603591,0.815360596152315,0.5293241400644332,0.88542692028783,0.5201681098787319,,,,,
XGBoost,1286.4780605606966,33.06163989889712,,0.08448747235255075,,,,,,,,83.0,2025-08-16T07:57:59,5.0,5.6148011589924245,0.7862800489275252,0.7923347912356294,0.7347637799514409,0.7044818689638807,0.03284667024343835,,,,,
XGBoost,1286.5790703199154,32.70299981577586,,0.13839561475506162,,,,,,,,84.0,2025-08-16T07:57:59,5.0,1.024699904672048,0.9807247141692956,0.8556479751262,0.6943346356160177,0.5456878267606309,0.5155960285792502,,,,,
XGBoost,1286.8863316464,35.97607037272299,,0.13487243155799908,,,,,,,,85.0,2025-08-16T07:57:59,8.0,5.003848435649376,0.8519111691984612,0.6865296092146214,0.41460829334111376,0.7167288869164092,0.5250315008602682,,,,,
XGBoost,1287.3220838832463,33.86707910749634,,0.08292683231930961,,,,,,,,86.0,2025-08-16T07:57:59,6.0,3.4054397419379296,0.7988047795284996,0.9061425124264962,0.08238518346505241,0.4012353735725786,0.07550336380388922,,,,,
XGBoost,1288.1558459135729,35.45452159984033,,0.08833322213162004,,,,,,,,87.0,2025-08-16T07:57:59,5.0,4.263730539259374,0.6952731124186906,0.639776557103738,0.19453775279956328,0.866720318226791,0.8556964681062857,,,,,
XGBoost,1288.8911215086341,34.43834936852564,,0.08969086486727933,,,,,,,,88.0,2025-08-16T07:57:59,6.0,5.9204173459964755,0.9073093655458073,0.7671067128669335,0.33708560182165614,0.8850987619066698,0.23877714576830233,,,,,
LightGBM,1290.831378808322,33.73067374027689,2930.0,0.11797182478632608,46.0,116.0,0.6602870175861718,0.8032795106962874,0.0,0.6866870438509759,0.3911506862422617,85.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1291.7484619321883,30.156489727131888,,0.07866158963083042,,,,,,,,89.0,2025-08-16T07:57:59,6.0,3.6612249441314955,0.6502966047226595,0.653085861527711,0.1148338896315143,1.1277837503122101,0.7328989183413418,,,,,
LightGBM,1292.558084711533,31.31666191148334,1898.0,0.08294136674843056,70.0,55.0,0.9989022139073578,0.9586441051896083,2.0,0.6924057007151843,0.9804864851391358,86.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1292.690641983799,28.759143921805766,,0.11079629645419216,,,,,,,,90.0,2025-08-16T07:57:59,6.0,1.031929358584168,0.7148152532699651,0.8467707673502969,0.7849489424219388,0.758176232420002,0.2598035810641598,,,,,
LightGBM,1295.24433066716,30.948896232752073,2715.0,0.04512191880040524,86.0,33.0,0.8473019086121184,0.747565455827909,1.0,0.5979767505070053,0.04401984346871748,87.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1296.2253341030646,29.348349947539813,,0.13851794764832692,,,,,,,,91.0,2025-08-16T07:57:59,4.0,5.335157480612243,0.8314701634289574,0.7754461676758362,0.5802061283321093,0.5840027297096434,0.8734232380816606,,,,,
LightGBM,1301.640421116054,36.1267293713363,1749.0,0.09078450170726526,81.0,27.0,0.8524554503989051,0.9179245214166594,1.0,0.5160826896244519,0.8027088715957196,88.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1302.1630475184368,34.254302599272805,2445.0,0.13839674942014105,95.0,105.0,0.925119826903001,0.9788994309535435,0.0,0.4735109910570275,0.4202618960403762,89.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1302.8104455400915,35.619745718583445,,0.09608068437195336,,,,,,,,92.0,2025-08-16T07:57:59,7.0,4.8992269757557185,0.6427922555307833,0.9044111610008112,0.43301326294088827,1.1555904046307934,0.3418721660386861,,,,,
LightGBM,1304.0121155665695,33.825987104588386,2464.0,0.08277174130041785,79.0,33.0,0.717797578735772,0.9983325500117483,1.0,0.4674514495384802,1.0813896125891866,90.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1304.8593643365411,33.11435505381437,,0.13626534263428297,,,,,,,,93.0,2025-08-16T07:57:59,6.0,4.237868217009538,0.8377583436914181,0.7534449041622487,0.05250091565921036,0.9858155368889291,0.3718335292387246,,,,,
XGBoost,1305.2673096930632,29.045410577493293,,0.13417742715991893,,,,,,,,94.0,2025-08-16T07:57:59,4.0,3.395909388148655,0.6102568263225743,0.7364991310504625,0.3041564950286857,0.47858733707628054,0.5801723692273323,,,,,
LightGBM,1307.0347634423538,39.14681307740244,2802.0,0.11543207742318683,44.0,79.0,0.6654623771462818,0.6657063191723972,0.0,0.18855339685199982,0.7605102764642127,91.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1307.1119837986835,32.975683015456156,2942.0,0.08587063758667728,32.0,32.0,0.8738286191519333,0.6351472444970627,2.0,0.5452021777791435,0.9122734318676238,92.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1310.3433506540725,39.01743141773581,,0.11825427720285124,,,,,,,,95.0,2025-08-16T07:57:59,5.0,4.4164768830325265,0.7783610825506994,0.7094506665126663,0.7976996001261689,0.5114175626831675,0.4513870243296755,,,,,
XGBoost,1313.6556733511388,38.73716584592528,,0.11281677508239207,,,,,,,,96.0,2025-08-16T07:57:59,6.0,5.849105225392724,0.7815158165534557,0.6944201853385856,0.05879739786401013,0.20370948610504888,0.5197739485560177,,,,,
LightGBM,1315.6801407310047,31.883406374033626,1137.0,0.1311905150193793,104.0,36.0,0.7032977553195834,0.7836543024953045,1.0,0.49664454753767306,0.41689608987049703,93.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1315.9511530916882,27.50918939045608,2088.0,0.07764440982396256,79.0,30.0,0.8376522861408541,0.7523563426524086,1.0,0.6633313765652116,0.6828977629988972,94.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1316.5892425910783,34.07037138345644,2698.0,0.11482106486374467,35.0,60.0,0.9659838702175123,0.9400154311159197,1.0,0.07632809319232906,0.44498190263791965,95.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1318.355208939795,37.58001662790493,2841.0,0.12404867822961245,43.0,79.0,0.8045369595443751,0.8006065178748798,0.0,0.1554191628096338,0.08512910039991319,96.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1319.8999946529989,32.55392389453167,1325.0,0.1361592879805081,98.0,38.0,0.6798027709353279,0.8944988734793953,2.0,0.5657840765155556,0.9213354017314065,97.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1322.2596626719205,36.54432344201201,2838.0,0.13030118622026715,40.0,75.0,0.9506645943703171,0.820635149017628,0.0,0.021093579597801605,0.4517560402536595,98.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1326.1636397823727,37.94551650874797,,0.11358211866720198,,,,,,,,97.0,2025-08-16T07:57:59,5.0,3.4025347362891445,0.64197207136727,0.696818006345011,0.7893300746137172,0.17099465148181586,0.49888815345135606,,,,,
XGBoost,1326.304537277958,33.275792162196595,,0.13268812382154754,,,,,,,,98.0,2025-08-16T07:57:59,5.0,1.3501485287373551,0.6037941734513992,0.6210735343908914,0.07083472849089452,0.045116127847513045,0.47978132685650476,,,,,
LightGBM,1326.9841841047896,33.67989815651751,1569.0,0.13160202017729983,76.0,43.0,0.6835674870461441,0.8684574067296202,2.0,0.11206721218921922,0.621995582836484,99.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1328.9624116208965,32.02348702944008,2976.0,0.12983052100029274,104.0,35.0,0.9561055135563665,0.7822627011142852,0.0,0.22190494638490615,0.22574539166851357,100.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1329.6395886169837,41.62374919314096,,0.12419255366159104,,,,,,,,99.0,2025-08-16T07:57:59,6.0,3.6995291975110627,0.6136751063756632,0.9946771921428647,0.09837664682370138,0.2773570949131759,0.05169683724152696,,,,,
XGBoost,1332.670035473242,31.668360037340513,,0.119626383748039,,,,,,,,100.0,2025-08-16T07:57:59,6.0,5.722048627886367,0.6564327395110854,0.7625569233094088,0.25919204888543973,0.10431001794041918,0.6332407749109605,,,,,
