model,rmse,rmse_std,n_estimators,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,rank_test_score,timestamp,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,depth,l2_leaf_reg,bagging_temperature,random_strength,iterations
XGBoost,1266.1885275239808,30.630425505986565,,0.12405399286516665,,,,,,,,33.0,2025-08-14T10:08:52,7.0,2.1929842989517008,0.8719379119600983,0.8959635041789498,0.19058892192318355,0.4532746634115538,0.5343274735305634,,,,,
XGBoost,1266.2262781669142,35.10740500262421,,0.058317636510849785,,,,,,,,34.0,2025-08-14T10:08:52,8.0,4.383849522121516,0.793008379857057,0.797210263108722,0.06662752895620772,0.1100449767101773,0.602440925901119,,,,,
XGBoost,1267.8965728869018,34.96253988747476,,0.10560195030614629,,,,,,,,35.0,2025-08-14T10:08:52,9.0,5.222203363168144,0.8998464928034349,0.6121888610934376,0.6937719848597786,0.42497600495175053,0.3971638325040825,,,,,
XGBoost,1269.1441021828152,32.267492597925155,,0.07911501251490309,,,,,,,,36.0,2025-08-14T10:08:52,7.0,3.0260104339070857,0.8285892100820043,0.8963895443642673,0.6137558824868574,0.9873484222520317,0.7442116569432979,,,,,
XGBoost,1269.9575153885883,32.21878799971715,,0.08644436628149609,,,,,,,,37.0,2025-08-14T10:08:52,7.0,4.7618726471884,0.9166316174903394,0.9158472571178216,0.0729648824389523,0.5933043656430977,0.057558760016644284,,,,,
LightGBM,1275.0004915406844,27.711577586407053,2721.0,0.0851173561649092,52.0,77.0,0.9441618473246701,0.7001005442063456,1.0,0.6580804485277266,0.4322287696935155,42.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1275.619533649032,31.849182944988875,1276.0,0.09409778115532598,88.0,41.0,0.6028265220878869,0.6092249700165663,2.0,0.4894823157779036,0.1673926327824502,43.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1277.1735255294366,30.347503130629566,2059.0,0.1331424284669577,101.0,105.0,0.9521871356061031,0.8497416192535173,1.0,0.5067230052083388,1.0457527082252611,44.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1279.9761223976495,33.3847605062068,1217.0,0.11160373076046931,115.0,58.0,0.7385217284357604,0.7858695251758445,0.0,0.3188037875178988,0.7390201176626597,45.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1280.037915765727,38.15188128728986,,0.08594346587884827,,,,,,,,38.0,2025-08-14T10:08:52,7.0,4.685177783955044,0.8183663080659955,0.8823325935514779,0.7749215551793079,0.8256360122100469,0.8369638742373738,,,,,
XGBoost,1280.2246795458018,34.043651087884676,,0.04238804288615669,,,,,,,,39.0,2025-08-14T10:08:52,8.0,5.0293244337057175,0.6222613957427902,0.9369256141192727,0.04130838229961027,0.021890977714033255,0.6969614623664215,,,,,
XGBoost,1281.973514562536,30.01352624017993,,0.10845208470116231,,,,,,,,40.0,2025-08-14T10:08:52,5.0,2.4048159479611515,0.9801645936306235,0.9561055135563665,0.3645254022285704,0.744159117361844,0.2773811829811327,,,,,
XGBoost,1282.2401519831897,32.19681024487895,,0.07978972374187282,,,,,,,,41.0,2025-08-14T10:08:52,8.0,4.028874096784436,0.6948907166943978,0.6407129890481614,0.12228731134746562,0.2951492740614097,0.16068137325955567,,,,,
XGBoost,1286.9961873816987,28.26308959799444,,0.13088501109289197,,,,,,,,42.0,2025-08-14T10:08:52,8.0,4.09127385765148,0.747565455827909,0.7850138864532592,0.5979767505070053,0.04401984346871748,0.25243694434402075,,,,,
LightGBM,1288.218746772632,32.9478258409041,2930.0,0.11797182478632608,46.0,116.0,0.6602870175861718,0.8032795106962874,0.0,0.6866870438509759,0.3911506862422617,46.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1288.6052455596523,29.574011731763377,,0.11594445571034187,,,,,,,,43.0,2025-08-14T10:08:52,5.0,1.8213289896549647,0.9258298880925528,0.86607888827848,0.4184523398152955,0.43059658094820297,0.8772005408131083,,,,,
XGBoost,1289.9780166745109,38.71773364809296,,0.13996612079433565,,,,,,,,44.0,2025-08-14T10:08:52,8.0,5.5658287612882145,0.8340598129301888,0.8904483376287392,0.6056649616339648,0.4534206591309437,0.24108483232963185,,,,,
XGBoost,1293.7910473040997,26.976068226828676,,0.0960081025180071,,,,,,,,45.0,2025-08-14T10:08:52,5.0,1.3793166405433195,0.6515518887642596,0.6512183355831089,0.12152215480983548,0.16659260717929217,0.6408747448032146,,,,,
XGBoost,1298.344242072253,30.353699318504663,,0.13631630427429187,,,,,,,,46.0,2025-08-14T10:08:52,4.0,1.8310771595462647,0.6867236426345965,0.717797578735772,0.7966651000234966,0.8363100670365777,0.3842018313792199,,,,,
LightGBM,1301.4229573939724,32.57150436465439,1749.0,0.09078450170726526,81.0,27.0,0.8524554503989051,0.9179245214166594,1.0,0.5160826896244519,0.8027088715957196,47.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1308.5755205784499,30.80087409351595,,0.13397598959503088,,,,,,,,47.0,2025-08-14T10:08:52,7.0,4.0670759796789495,0.7672972145162475,0.9730913933416053,0.6928511116003268,0.054262404127427284,0.026366974497252005,,,,,
XGBoost,1310.2191384360463,34.92737479649551,,0.1053142974604098,,,,,,,,48.0,2025-08-14T10:08:52,6.0,3.538051893422275,0.6969638929660321,0.6459347298956813,0.4884960339533061,0.34635666388830694,0.5812382214226123,,,,,
XGBoost,1313.0150273810025,32.915383780328284,,0.10172473125162908,,,,,,,,49.0,2025-08-14T10:08:52,6.0,5.810862742372709,0.7499482318094817,0.7142848345127443,0.6948793025515683,0.26831500622334314,0.9632225394406113,,,,,
XGBoost,1313.3572464609056,34.82336242946938,,0.1268632736887874,,,,,,,,50.0,2025-08-14T10:08:52,6.0,3.3698497071527806,0.7420417213117219,0.8595291361166304,0.3836656814034002,0.7010393816570031,0.7368224753949129,,,,,
LightGBM,1314.6915155093689,32.697997678768424,2698.0,0.11482106486374467,35.0,60.0,0.9659838702175123,0.9400154311159197,1.0,0.07632809319232906,0.44498190263791965,48.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1315.055933170403,33.347872380629745,2841.0,0.12404867822961245,43.0,79.0,0.8045369595443751,0.8006065178748798,0.0,0.1554191628096338,0.08512910039991319,49.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1321.6198694564555,33.575285370620485,1569.0,0.13160202017729983,76.0,43.0,0.6835674870461441,0.8684574067296202,2.0,0.11206721218921922,0.621995582836484,50.0,2025-08-14T09:54:25,,,,,,,,,,,,
